TIME;EVENT;APP;IFACE;DEST;DEST_APP;CHANNEL;MODE;RESULT;MS;SESSION;TRACE;FLOW;FAILURE
09/14/2026 06:16:30;EVT-0004539;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1749;SESS-8D22B395EB;REQ-17981CFA3249;Demand Forecast to Supply Planning;
09/12/2026 16:55:17;EVT-0004542;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2261;SESS-77ED826BDE;REQ-6EAC7138B320;Customer Demand to Planning;
09/11/2026 08:04:23;EVT-0004551;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1219;SESS-721206338E;REQ-1BF99BF20F79;Sales Order to Fulfillment;
09/16/2026 20:27:50;EVT-0004558;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2543;SESS-F6C1EAAB42;REQ-ECB1CC878D42;Demand Forecast to Supply Planning;
09/12/2026 08:37:51;EVT-0004579;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2755;SESS-AB80AFCFB6;REQ-F03D84E9F404;Demand Forecast to Supply Planning;
09/10/2026 17:35:32;EVT-0004592;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1281;SESS-2B3336CA20;REQ-A283F7997A2A;Sales Order to Fulfillment;
09/15/2026 18:10:02;EVT-0004613;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1100;SESS-22E5E4BB33;REQ-DB60E3D8461B;Sales Order to Fulfillment;
09/15/2026 10:55:15;EVT-0004617;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1534;SESS-74879A65B5;REQ-D80CF39AD2F4;Customer Demand to Planning;
09/13/2026 02:51:35;EVT-0004619;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1606;SESS-A45768EEED;REQ-EFF531D6846F;Demand Forecast to Supply Planning;
09/13/2026 16:28:43;EVT-0004623;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1744;SESS-F6856F8C55;REQ-238ED6AC6AE3;Demand Forecast to Supply Planning;
09/11/2026 10:14:19;EVT-0004632;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2060;SESS-08B83B0DCC;REQ-6879C4100DE8;Demand Forecast to Supply Planning;
09/13/2026 05:46:37;EVT-0004633;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1480;SESS-4241D6C684;REQ-9E94990DDDA4;Sales Order to Fulfillment;
09/12/2026 18:34:50;EVT-0004640;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1653;SESS-FCCCECAEDA;REQ-6E1DEBCEEE66;Sales Order to Fulfillment;
09/15/2026 21:15:28;EVT-0004649;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2717;SESS-979B149949;REQ-376B28FD4835;Customer Demand to Planning;
09/14/2026 13:09:57;EVT-0004651;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1870;SESS-226DBC33A7;REQ-F610C1E9259F;Demand Forecast to Supply Planning;
09/10/2026 21:32:04;EVT-0004671;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2225;SESS-DEE41E26C6;REQ-47E6D3318F4B;Demand Forecast to Supply Planning;
09/10/2026 07:53:23;EVT-0004686;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;953;SESS-BCA2A429A4;REQ-D960AD9E8BF0;Sales Order to Fulfillment;
09/13/2026 13:50:12;EVT-0004690;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Rejected;12993;SESS-1C11A7BDD6;REQ-217DC28F083C;Demand Forecast to Supply Planning;AUTHZ_403~Authorization~Caller is not authorized
09/14/2026 10:34:34;EVT-0004695;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1552;SESS-826C547944;REQ-3A360FBF4502;Sales Order to Fulfillment;
09/14/2026 11:41:38;EVT-0004713;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2301;SESS-1B06EFD4B4;REQ-FBED05592BAC;Customer Demand to Planning;
09/11/2026 13:51:45;EVT-0004729;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;3024;SESS-D5F02C3315;REQ-56A7BCC70A6E;Customer Demand to Planning;
09/14/2026 02:35:26;EVT-0004731;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1865;SESS-C5B1DD1327;REQ-69421BB0D144;Customer Demand to Planning;
09/11/2026 15:35:58;EVT-0004733;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;3651;SESS-C0A646D8F2;REQ-03D2B8CF62E3;Demand Forecast to Supply Planning;INFRA_008~Infrastructure~Runtime node unavailable
09/13/2026 14:35:52;EVT-0004739;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2241;SESS-81705B589C;REQ-76349A3EE688;Demand Forecast to Supply Planning;
09/10/2026 15:37:30;EVT-0004745;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1307;SESS-38D00D688C;REQ-15071EF61FD4;Sales Order to Fulfillment;
09/11/2026 21:54:42;EVT-0004763;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1426;SESS-A8A3C9D6B2;REQ-F859F3075E0A;Sales Order to Fulfillment;
09/11/2026 14:00:33;EVT-0004775;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1625;SESS-ABCD033700;REQ-F91849118997;Sales Order to Fulfillment;
09/13/2026 00:20:23;EVT-0004795;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;8601;SESS-405AD8BA9E;REQ-85427560AD18;Demand Forecast to Supply Planning;EXT_502~External Service~Downstream service returned 502
09/13/2026 02:54:22;EVT-0004802;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1553;SESS-98E01B2D7E;REQ-E3B3276BCFAA;Sales Order to Fulfillment;
09/12/2026 14:06:10;EVT-0004805;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2400;SESS-FF96449CD2;REQ-5048D22ADBB1;Demand Forecast to Supply Planning;
09/16/2026 13:36:56;EVT-0004806;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2219;SESS-71F0EBD2B6;REQ-1083C05169ED;Demand Forecast to Supply Planning;
09/12/2026 08:03:10;EVT-0004819;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2205;SESS-E4E0FE2341;REQ-D64613761DF1;Demand Forecast to Supply Planning;
09/13/2026 14:19:54;EVT-0004833;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1114;SESS-32E2A569E9;REQ-5243EC3ACB14;Sales Order to Fulfillment;
09/12/2026 17:34:52;EVT-0004834;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;3084;SESS-79F89980DC;REQ-712E194716EB;Demand Forecast to Supply Planning;
09/13/2026 15:12:23;EVT-0004835;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2559;SESS-86AFDA5E30;REQ-0EA7C3C1348D;Customer Demand to Planning;
09/11/2026 14:02:58;EVT-0004837;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Retried;7338;SESS-DF2C0B97B0;REQ-BC9651CD4B2B;Customer Demand to Planning;TIME_004~Timeout~Downstream response exceeded SLA
09/14/2026 12:20:21;EVT-0004878;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2207;SESS-304FEA42C1;REQ-009B779048FB;Demand Forecast to Supply Planning;
09/15/2026 12:21:58;EVT-0004886;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Rejected;10275;SESS-620E9E4E01;REQ-1DA053A6D8C2;Customer Demand to Planning;TIME_004~Timeout~Downstream response exceeded SLA
09/12/2026 21:59:34;EVT-0004887;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Retried;5187;SESS-62CAE31C75;REQ-8E51A63A51A1;Customer Demand to Planning;AUTHZ_403~Authorization~Caller is not authorized
09/15/2026 11:17:46;EVT-0004904;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1617;SESS-CAC88167AA;REQ-FC76B59777DD;Customer Demand to Planning;
09/15/2026 16:22:08;EVT-0004907;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1782;SESS-886ABB4342;REQ-808D47DEB503;Demand Forecast to Supply Planning;
09/11/2026 17:00:51;EVT-0004913;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Rejected;9143;SESS-5D9374F527;REQ-68D3BCA23104;Customer Demand to Planning;AUTH_401~Authentication~Service credential rejected
09/14/2026 01:21:03;EVT-0004915;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2057;SESS-9370F906E1;REQ-B771CC12EB8A;Customer Demand to Planning;
09/12/2026 06:22:47;EVT-0004918;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2616;SESS-25468224BD;REQ-2A0DD0818CAC;Demand Forecast to Supply Planning;
09/16/2026 23:28:04;EVT-0004922;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Rejected;12712;SESS-5BC28970FE;REQ-DE84EBCDFEBF;Demand Forecast to Supply Planning;INFRA_008~Infrastructure~Runtime node unavailable
09/10/2026 01:59:58;EVT-0004926;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2290;SESS-504DDB60E4;REQ-E29A1C1BDA50;Demand Forecast to Supply Planning;
09/16/2026 18:20:02;EVT-0004934;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1911;SESS-8622E3DC6D;REQ-02AF99C46C13;Sales Order to Fulfillment;
09/15/2026 12:06:50;EVT-0004941;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2560;SESS-672EA71E5F;REQ-4C6B5849FE9D;Customer Demand to Planning;
09/13/2026 03:39:22;EVT-0004957;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1439;SESS-7A665D4F57;REQ-AC52CF2E5BCE;Sales Order to Fulfillment;
09/13/2026 07:07:48;EVT-0004965;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1998;SESS-A21DE9A88C;REQ-E20D29769A8D;Demand Forecast to Supply Planning;
09/12/2026 11:57:36;EVT-0004982;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2220;SESS-25ED7D4FBE;REQ-6BCE634A9D92;Demand Forecast to Supply Planning;
09/13/2026 05:18:11;EVT-0005003;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1286;SESS-255D1C4EB8;REQ-525F0A9FE87C;Sales Order to Fulfillment;
09/12/2026 12:52:39;EVT-0005008;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1907;SESS-5D99C43177;REQ-44C0372433B4;Demand Forecast to Supply Planning;
09/13/2026 08:50:38;EVT-0005014;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1627;SESS-A465A6A1B3;REQ-4A7A87C00903;Demand Forecast to Supply Planning;
09/16/2026 01:13:16;EVT-0005023;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1594;SESS-437B832DF4;REQ-9066B8E837A3;Demand Forecast to Supply Planning;
09/13/2026 02:46:36;EVT-0005066;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;918;SESS-63EC4687FC;REQ-D1E32F7ED285;Sales Order to Fulfillment;
09/11/2026 08:28:17;EVT-0005077;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1497;SESS-0F9CFFB0B5;REQ-C8B3656269AF;Sales Order to Fulfillment;
09/10/2026 12:51:15;EVT-0005097;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;3062;SESS-47C11B15FC;REQ-429EB92BABA6;Customer Demand to Planning;
09/14/2026 23:18:17;EVT-0005125;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1162;SESS-302D64BC4D;REQ-99C9052D8D97;Sales Order to Fulfillment;
09/16/2026 00:21:33;EVT-0005131;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2037;SESS-FF1BC4842D;REQ-C7AC24F96D08;Customer Demand to Planning;
09/10/2026 15:51:32;EVT-0005133;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Rejected;9395;SESS-C31B2D9199;REQ-C44E1EEAF831;Customer Demand to Planning;VAL_400~Validation~Required business field failed validation
09/11/2026 23:16:44;EVT-0005136;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1761;SESS-F2702D1CFF;REQ-0E3760C74022;Demand Forecast to Supply Planning;
09/16/2026 00:22:41;EVT-0005143;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;5938;SESS-2841CD9549;REQ-2AEB6F54CC50;Demand Forecast to Supply Planning;TIME_004~Timeout~Downstream response exceeded SLA
09/14/2026 07:32:07;EVT-0005155;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1932;SESS-791A7B5952;REQ-6896E23330AC;Customer Demand to Planning;
09/11/2026 12:16:25;EVT-0005165;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;3106;SESS-FB4DD4A329;REQ-9D87519D5BB6;Customer Demand to Planning;
09/12/2026 22:46:37;EVT-0005168;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1447;SESS-AACE998275;REQ-6E648103B09C;Sales Order to Fulfillment;
09/12/2026 23:02:25;EVT-0005171;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;8748;SESS-51C5F34474;REQ-D07F7C8E48E5;Demand Forecast to Supply Planning;CAP_003~Capacity~Downstream service is at capacity
09/16/2026 20:00:37;EVT-0005182;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;3018;SESS-525700BFF2;REQ-E55920B63C55;Customer Demand to Planning;
09/13/2026 04:30:54;EVT-0005198;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2831;SESS-0FAE4DA658;REQ-3AF3BCE4EB22;Demand Forecast to Supply Planning;
09/11/2026 14:15:26;EVT-0005212;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2679;SESS-D55632A637;REQ-6CCC20810C0D;Demand Forecast to Supply Planning;
09/13/2026 06:41:03;EVT-0005222;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2313;SESS-1844C47054;REQ-C41983246342;Customer Demand to Planning;
09/15/2026 00:21:48;EVT-0005269;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Rejected;9071;SESS-00D207B3C0;REQ-043029F2DE75;Customer Demand to Planning;CAP_003~Capacity~Downstream service is at capacity
09/13/2026 08:31:14;EVT-0005278;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1704;SESS-CDF36DFFCB;REQ-559370F4EE4F;Customer Demand to Planning;
09/15/2026 03:42:20;EVT-0005284;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2631;SESS-A46EA94D59;REQ-EAE23E98AD77;Demand Forecast to Supply Planning;
09/12/2026 23:57:33;EVT-0005288;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2386;SESS-680D10763F;REQ-891B0C78701C;Customer Demand to Planning;
09/11/2026 11:42:51;EVT-0005298;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1655;SESS-A6C5B5D47C;REQ-50E5034FE65F;Sales Order to Fulfillment;
09/16/2026 10:46:56;EVT-0005301;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Rejected;13416;SESS-C5A858756B;REQ-DC334A15BC35;Demand Forecast to Supply Planning;VAL_400~Validation~Required business field failed validation
09/11/2026 20:07:06;EVT-0005306;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;635;SESS-2F474D732F;REQ-742E54E6E0CD;Sales Order to Fulfillment;
09/14/2026 21:08:35;EVT-0005322;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1366;SESS-355637B717;REQ-88DD97BDBBB7;Sales Order to Fulfillment;
09/11/2026 09:14:16;EVT-0005328;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1068;SESS-1098619293;REQ-4D1F788E705F;Sales Order to Fulfillment;
09/10/2026 17:52:17;EVT-0005342;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2218;SESS-6455350D5C;REQ-BBE72789E9E7;Customer Demand to Planning;
09/10/2026 22:19:18;EVT-0005352;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2384;SESS-CAF1A70DA3;REQ-D25BF24BBC0B;Customer Demand to Planning;
09/14/2026 16:53:04;EVT-0005357;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1204;SESS-7558F3EC16;REQ-F98B689CE4F3;Customer Demand to Planning;
09/12/2026 08:28:41;EVT-0005374;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2186;SESS-42909005AF;REQ-9C79EED510FA;Demand Forecast to Supply Planning;
09/13/2026 22:23:58;EVT-0005390;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2424;SESS-2F882612A2;REQ-DEE96A2BD5F9;Customer Demand to Planning;
09/11/2026 09:00:03;EVT-0005405;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Retried;5057;SESS-AF5ED2040B;REQ-57B0C37DB1CA;Sales Order to Fulfillment;EXT_502~External Service~Downstream service returned 502
09/11/2026 20:03:26;EVT-0005407;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1265;SESS-37D79A50C4;REQ-E02C3BF65A4C;Sales Order to Fulfillment;
09/12/2026 19:25:23;EVT-0005442;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1099;SESS-D09A2E9EF0;REQ-38162D27CEBD;Sales Order to Fulfillment;
09/10/2026 01:53:06;EVT-0005447;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2328;SESS-0520BAC447;REQ-10CE65123781;Demand Forecast to Supply Planning;
09/10/2026 20:40:37;EVT-0005449;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1159;SESS-05543329BA;REQ-8CB7EE91FFF2;Sales Order to Fulfillment;
09/16/2026 13:14:04;EVT-0005464;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1650;SESS-22A349A40F;REQ-6B09639A6DD8;Customer Demand to Planning;
09/11/2026 15:41:53;EVT-0005471;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1292;SESS-F927620B14;REQ-2709B40D3105;Demand Forecast to Supply Planning;
09/12/2026 06:19:55;EVT-0005473;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2764;SESS-ABC2CA9B83;REQ-09E5228E3C5A;Customer Demand to Planning;
09/13/2026 19:48:19;EVT-0005496;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1682;SESS-6BF132E35C;REQ-B7A44170C803;Customer Demand to Planning;
09/14/2026 10:00:42;EVT-0005502;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;949;SESS-D5C59659E2;REQ-4E1D3F76397B;Customer Demand to Planning;
09/13/2026 08:52:27;EVT-0005506;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2087;SESS-8B530A8B2D;REQ-F39F6C08E571;Demand Forecast to Supply Planning;
09/15/2026 08:08:46;EVT-0005509;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2147;SESS-80E1C80017;REQ-06905C3FC980;Customer Demand to Planning;
09/14/2026 02:41:23;EVT-0005514;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;3332;SESS-48733DFAAB;REQ-F9C8BDD9CE22;Demand Forecast to Supply Planning;
09/16/2026 06:36:20;EVT-0005520;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;4183;SESS-E68AB1B925;REQ-789AD84D054B;Demand Forecast to Supply Planning;EXT_502~External Service~Downstream service returned 502
09/11/2026 01:45:04;EVT-0005524;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1688;SESS-673CA51C1C;REQ-95227A877EFA;Demand Forecast to Supply Planning;
09/10/2026 05:45:28;EVT-0005541;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2841;SESS-76651A9CA5;REQ-5D977BE30957;Customer Demand to Planning;
09/13/2026 04:42:09;EVT-0005542;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Retried;4817;SESS-A8BE4389CF;REQ-6B33D2899C62;Sales Order to Fulfillment;DB_COMMIT_014~Database~Transaction commit failed
09/11/2026 23:45:29;EVT-0005547;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1516;SESS-91E118DDFF;REQ-3C018574395A;Sales Order to Fulfillment;
09/15/2026 10:06:41;EVT-0005549;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1185;SESS-1442920705;REQ-EAF40C3D5F88;Sales Order to Fulfillment;
09/14/2026 14:36:40;EVT-0005550;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2033;SESS-2CC54CAE5C;REQ-6B05C12A0924;Demand Forecast to Supply Planning;
09/13/2026 15:18:53;EVT-0005555;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;8719;SESS-E75E78D240;REQ-B6C81CE45EA5;Demand Forecast to Supply Planning;TIME_004~Timeout~Downstream response exceeded SLA
09/15/2026 10:35:51;EVT-0005571;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1336;SESS-3257F2C68F;REQ-2C1E574ECB04;Sales Order to Fulfillment;
09/12/2026 22:31:26;EVT-0005580;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;5614;SESS-47F55FB3B9;REQ-0F444D1D9AAB;Demand Forecast to Supply Planning;VAL_400~Validation~Required business field failed validation
09/16/2026 02:45:49;EVT-0005589;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;779;SESS-81358988B3;REQ-48B3FBE7091F;Sales Order to Fulfillment;
09/10/2026 22:45:14;EVT-0005590;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1534;SESS-88D3E99E5C;REQ-63A49683F2BD;Sales Order to Fulfillment;
09/10/2026 17:57:16;EVT-0005610;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Rejected;9673;SESS-601266B07D;REQ-85B4D4EA6597;Sales Order to Fulfillment;AUTHZ_403~Authorization~Caller is not authorized
09/16/2026 02:14:09;EVT-0005614;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;2061;SESS-1D546C345F;REQ-9A705216B6B7;Sales Order to Fulfillment;
09/10/2026 10:08:47;EVT-0005618;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1135;SESS-75ABF911E7;REQ-71E21BE9B795;Sales Order to Fulfillment;
09/13/2026 11:49:20;EVT-0005622;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1770;SESS-87E9916843;REQ-772732FF8305;Customer Demand to Planning;
09/16/2026 14:37:56;EVT-0005624;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;4442;SESS-47DCECFC11;REQ-0C08CD85895A;Demand Forecast to Supply Planning;AUTH_401~Authentication~Service credential rejected
09/11/2026 14:58:41;EVT-0005631;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2918;SESS-9C6B26F346;REQ-BF1F4EDD5647;Customer Demand to Planning;
09/14/2026 16:21:13;EVT-0005646;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2326;SESS-C6CD65862A;REQ-60C3BB988B48;Demand Forecast to Supply Planning;
09/12/2026 18:30:49;EVT-0005653;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Retried;5254;SESS-F9DA1C2812;REQ-8124B55FA848;Sales Order to Fulfillment;EXT_502~External Service~Downstream service returned 502
09/11/2026 00:18:32;EVT-0005664;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;1332;SESS-7BCC87A81B;REQ-B9EAF285C852;Customer Demand to Planning;
09/13/2026 12:32:34;EVT-0005667;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2035;SESS-1CBDA2CAEE;REQ-79BB820C99BE;Customer Demand to Planning;
09/10/2026 01:36:09;EVT-0005672;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1958;SESS-BF59E7D563;REQ-B45A3B6A5760;Demand Forecast to Supply Planning;
09/11/2026 15:16:16;EVT-0005678;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2072;SESS-AE84BC210D;REQ-72A1397A3EDA;Customer Demand to Planning;
09/12/2026 21:24:05;EVT-0005680;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Retried;8666;SESS-8742BE5265;REQ-B60283577D91;Demand Forecast to Supply Planning;CFG_017~Configuration~Interface configuration mismatch
09/15/2026 01:54:20;EVT-0005682;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2113;SESS-D33CF0EA03;REQ-1E0132C5FC5C;Customer Demand to Planning;
09/12/2026 18:23:17;EVT-0005687;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1460;SESS-1253565B84;REQ-1607DE110676;Sales Order to Fulfillment;
09/14/2026 23:16:53;EVT-0005692;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2789;SESS-53DD265E5F;REQ-53B3DF8A785A;Demand Forecast to Supply Planning;
